,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__norm,param_tfidf__use_idf,param_vect__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,1.7171566486358643,0.01295439868751649,0.39411044120788574,0.005221995429088192,0.1,l1,False,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1)}",0.6777920410783055,0.6521181001283697,0.6559691912708601,0.6675224646983312,0.6503856041131105,0.6607574802577953,0.01040272745035795,25
16,6.027771854400635,0.04500733614791202,0.7330546855926514,0.009391354588820499,0.1,l1,False,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2)}",0.5468549422336328,0.5455712451861361,0.5468549422336328,0.5468549422336328,0.5488431876606684,0.5469958519095406,0.0010489728599022575,27
17,4.9143147468566895,0.05282057198963544,0.5122763633728027,0.005654892224860892,0.1,l1,False,"(2, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (2, 2)}",0.5455712451861361,0.5455712451861361,0.5455712451861361,0.5455712451861361,0.5449871465295629,0.5454544254548215,0.00023363946262926484,28
18,1.7473257541656495,0.010826638824360555,0.4038691520690918,0.008042100981322676,0.1,l2,True,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1)}",0.9948652118100129,0.9948652118100129,0.9922978177150192,0.9922978177150192,0.987146529562982,0.9922945177226092,0.0028184655418715364,6
19,6.339609098434448,0.02413235647752834,0.7805352210998535,0.011086780866584127,0.1,l2,True,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2)}",0.9948652118100129,0.9871630295250321,0.9897304236200257,0.9910141206675225,0.9910025706940874,0.9907550712633361,0.002488946946727769,9
20,5.162980747222901,0.03854502871517251,0.5341054439544678,0.005060901092597959,0.1,l2,True,"(2, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (2, 2)}",0.9871630295250321,0.9858793324775353,0.9897304236200257,0.9871630295250321,0.9884318766066839,0.9876735383508617,0.0013073841944222812,10
21,1.7253235816955566,0.01890831201385348,0.40297536849975585,0.012926343543655216,0.1,l2,False,"(1, 1)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1)}",0.9948652118100129,0.9948652118100129,0.993581514762516,0.993581514762516,0.987146529562982,0.992807996541608,0.0028883607304954913,3
22,6.030386638641358,0.03429264227204362,0.7339589118957519,0.008033387107571163,0.1,l2,False,"(1, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2)}",0.9897304236200257,0.9794608472400513,0.9833119383825417,0.9871630295250321,0.9845758354755784,0.9848484148486458,0.0034828837168835586,11
23,4.910397624969482,0.04364916674177312,0.5139429092407226,0.004859257080818248,0.1,l2,False,"(2, 2)","{'clf__alpha': 0.1, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (2, 2)}",0.9794608472400513,0.9717586649550706,0.9743260590500642,0.9794608472400513,0.9768637532133676,0.9763740343397209,0.002993074996798797,13
24,1.7559365272521972,0.01143207066564631,0.4048331260681152,0.00563196136577301,0.01,l1,True,"(1, 1)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1)}",0.9473684210526315,0.9422336328626444,0.9550706033376123,0.9460847240051348,0.9537275064267352,0.9488969775369517,0.004818569953486384,17
25,6.377670669555664,0.052145163221993265,0.7838180541992188,0.008195042528007774,0.01,l1,True,"(1, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2)}",0.6957637997432606,0.6893453145057766,0.6842105263157895,0.6854942233632862,0.6773778920308483,0.6864383511917922,0.006055756395971754,24
